candidate_district_checked,candidate_id_checked,Name,candidate_office_checked,candidate_party_checked,candidate_state_checked,candidate_url,Sector,committee_url,date_signed_formatted,district_checked,election_code,election_other_description,Growth of $1 during Run,expenditure_date_formatted,expenditure_purpose_code,expenditure_purpose_descrip,filer_committee_id_number,form_type,memo_code,memo_text_description,payee_city,payee_name_simplified,payee_organization_name,payee_state,payee_street_1,payee_street_2,payee_zip,race_url,short_office,superceded_by_amendment,support_oppose_checked,transaction_id,,,,
2,H4ME02200,Celgene Corp.,H,D,ME,/candidate/2014/cain-emily-ann/H4ME02200/,Health Care,/committee/2014/league-of-conservation-voters-inc/C90005786/,,741,G2014,,18,2014-10-21,,Mailers,C90005786,F57,,,Washington,Moore Campaigns LLC,Moore Campaigns LLC,DC,615 Florida Avenue NW,#1,200011852,/race/2014/H/ME/02/,ME-02,FALSE,S,AB90ED45CF9AB44EF91C,,,,
,S4MI00355,Bristol-Myers Squibb,S,D,MI,/candidate/2014/peters-gary/S4MI00355/,Health Care,/committee/2014/league-of-conservation-voters-inc/C90005786/,,1025,G2014,,17,2014-10-21,,Series of Mailers,C90005786,F57,,,Evanston,"The Strategy Group, Inc","The Strategy Group, Inc",IL,1603 Orrington Ave,Ste 1730,602015017,/race_id/1025/,MI (Sen.),FALSE,S,A713B3F63351E4A129DC,,,,
,S4MI00355,Nike,S,D,MI,/candidate/2014/peters-gary/S4MI00355/,Consumer Discretionary,/committee/2014/league-of-conservation-voters-inc/C90005786/,,1025,G2014,,43,2014-10-21,,Polling,C90005786,F57,,,Denver,Benenson Strategy Group,Benenson Strategy Group,CO,720 South Colorado Blvd,Suite 500N,802461975,/race_id/1025/,MI (Sen.),FALSE,S,A28B287AB7ED64CD9B8C,,,,
,S8CO00172,Halliburton Co.,S,D,CO,/candidate/2014/udall-mark-e/S8CO00172/,Energy,/committee/2014/seiu-cope-service-employees-international-union-committee-on-political-education/C00004036/,,992,G2014,,26,2014-10-21,,Television Advertising Production,C00004036,SE,, ,Arlington,Chambers Lopez Strategies,Chambers Lopez Strategies,VA,PO Box 5539,,22205,/race_id/992/,CO (Sen.),FALSE,S,D348523,,,,
8,H4PA08074,CBS Corp.,H,R,PA,/candidate/2014/fitzpatrick-michael-g/H4PA08074/,Consumer Discretionary,/committee/2014/everytown-for-gun-safety-action-fund/C90015025/,,885,G2014,,108,2014-10-21,,Production expenses for video,C90015025,F57,,,Washington,Fluent Inc.,Fluent Inc.,DC,2480 16th Street NW,#617,20009,/race/2014/H/PA/08/,PA-08,FALSE,S,F57.4230,,,,
,S4IA00129,Genuine Parts,S,R,IA,/candidate/2014/ernst-joni-k/S4IA00129/,Consumer Discretionary,/committee/2014/unlocking-potential-pac/C00564534/,,1004,G2014,,45,2014-10-21,,DIGITAL CONSULTING/WEB SERVICE/PRINTING,C00564534,SE,, ,PHILADELPHIA,JOPAULSH CONSULTING LLC,JOPAULSH CONSULTING LLC,PA,PO BOX 31915,,19104,/race_id/1004/,IA (Sen.),FALSE,S,SE24-999.018,,,,
2,H8KS02090,Host Hotels & Resorts,H,R,KS,/candidate/2014/jenkins-lynn/H8KS02090/,Real Estate,/committee/2014/american-college-of-radiology-association-political-action-committee/C00343459/,,708,G2014,,20,2014-10-21,,Printed advertising for mailing,C00343459,SE,, ,Ponte Vedra Beach,Majority Strategies,Majority Strategies,FL,"135 Professional Drive, Suite 104",,32082,/race/2014/H/KS/02/,KS-02,FALSE,S,D162315,,,,
,S4LA00107,Martin Marietta Materials,S,R,LA,/candidate/2014/cassidy-william/S4LA00107/,Materials,/committee/2014/klw-political-fund/C00569863/,,1016,G2014,,56,2014-10-21,,Advertisment Production,C00569863,SE,, ,Easley,"Something Else Strategies, LLC","Something Else Strategies, LLC",SC,212 Golden Willow Ct.,,29642,/race_id/1016/,LA (Sen.),FALSE,S,SE.4111,,,,
,S4LA00107,Textron Inc.,S,R,LA,/candidate/2014/cassidy-william/S4LA00107/,Industrials,/committee/2014/klw-political-fund/C00569863/,,1016,G2014,,29,2014-10-21,,Digital Advertising,C00569863,SE,, ,Reston,Resonate Networks,Resonate Networks,VA,11720 Plaza America Dr.,3rd Floor,20190,/race_id/1016/,LA (Sen.),FALSE,S,SE.4104,,,,
,S8AK00090,Mastercard Inc.,S,D,AK,/candidate/2014/begich-mark/S8AK00090/,Information Technology,/committee/2014/patriot-majority-usa/C90012956/,,982,G2014,,70,2014-10-20,,Direct Mail of 'Early Vote Minimum Wage',C90012956,F57,,,San Francisco,Ambrosino Muir Hansen  Crounse,Ambrosino Muir Hansen  Crounse,CA,500 Sansome St,Ste 404,941113218,/race_id/982/,AK (Sen.),FALSE,S,VN7C19X1Z35,,,,
,S8AK00090,General Mills,S,D,AK,/candidate/2014/begich-mark/S8AK00090/,Consumer Staples,/committee/2014/planned-parenthood-votes/C00489799/,,982,G2014,,94,2014-10-20,,Online advertising,C00489799,SE,, ,Washington,Bully Pulpit Interactive,Bully Pulpit Interactive,DC,"1140 Connecticut Ave NW, Suite 800",,20036,/race_id/982/,AK (Sen.),FALSE,S,B537448,,,,
26,H8FL25015,Aon plc,H,D,FL,/candidate/2014/garcia-joe/H8FL25015/,Financials,/committee/2014/national-council-of-la-raza-action-fund-inc/C90015322/,,648,G2014,,79,2014-10-20,,Radio Ad,C90015322,F57,,,Teaneck,"Univision Receivables Co., LLC","Univision Receivables Co., LLC",NJ,500 Frank W Burr Blvd,6th Floor,7666,/race/2014/H/FL/26/,FL-26,FALSE,S,F57.4105,,,,
,S4IA00129,O'Reilly Automotive,S,R,IA,/candidate/2014/ernst-joni-k/S4IA00129/,Consumer Discretionary,/committee/2014/us-chamber-of-commerce/C90013145/,,1004,G2014,,17,2014-10-20,,"TV Advertisement Ernst Endorsement supporting Joni Ernst, 10/20 - 11/4.",C90013145,F57,,,Alexandria,Revolution Agency,Revolution Agency,VA,1020 Princess Street,,22314,/race_id/1004/,IA (Sen.),FALSE,S,57537504,,,,
0,S4NH00120,Devon Energy Corp.,S,R,NH,/candidate/2014/brown-scott/S4NH00120/,Energy,/committee/2014/us-chamber-of-commerce/C90013145/,,1040,G2014,,12,2014-10-20,,"TV Advertisement Brown Endorsement supporting Scott Brown, 10/20 - 11/4.",C90013145,F57,,,Alexandria,Revolution Agency,Revolution Agency,VA,1020 Princess Street,,22314,/race_id/1040/,NH (Sen.),FALSE,S,57537505,,,,
0,S4IA00087,Xcel Energy Inc,S,D,IA,/candidate/2014/braley-bruce-l/S4IA00087/,Utilities,/committee/2014/humane-society-legislative-fund/C90009358/,,1004,G2014,,71,2014-10-20,,Phone calls,C90009358,F57,,,New York,Campaign Tel Ltd.,Campaign Tel Ltd.,NY,205 E. 16th St. Ste. 3A,,100033789,/race_id/1004/,IA (Sen.),FALSE,S,AA3A8C0B7B81845A985B,,,,
,S6KS00080,KeyCorp,S,R,KS,/candidate/2014/roberts-pat/S6KS00080/,Financials,/committee/2014/national-rifle-association-institute-for-legislative-action/C90013301/,,1012,G2014,,77,2014-10-20,,Postage for postcard,C90013301,F57,,,Gaithersburg,"Prolist, Inc.","Prolist, Inc.",MD,8341 Beechcraft Avenue,,20879,/race_id/1012/,KS (Sen.),FALSE,S,F57.5737,,,,
,S8NC00239,FirstEnergy Corp,S,D,NC,/candidate/2014/hagan-kay-r/S8NC00239/,Utilities,/committee/2014/americans-for-responsible-solutions-pac/C00540443/,,1034,G2014,,40,2014-10-20,,Digital advertising,C00540443,SE,, ,Washington,"Revolution Messaging, LLC","Revolution Messaging, LLC",DC,"1730 Rhode Island Avenue, NW",Suite 310,20036,/race_id/1034/,NC (Sen.),FALSE,S,D553666,,,,
0,S4KY00091,Polo Ralph Lauren Corp.,S,D,KY,/candidate/2014/grimes-alison-lundergan/S4KY00091/,Consumer Discretionary,/committee/2014/workers-voice/C00484287/,,1014,G2014,,17,2014-10-20,,Radio Ad,C00484287,SE,, ,Chicago,AKPD Message  Media LLC,AKPD Message  Media LLC,IL,"730 North Franklin Street, #404",,60654,/race_id/1014/,KY (Sen.),FALSE,S,D552706,,,,
,S8AK00090,Altria Group Inc,S,D,AK,/candidate/2014/begich-mark/S8AK00090/,Consumer Staples,/committee/2014/patriot-majority-usa/C90012956/,,982,G2014,,110,2014-10-17,,Voter Outreach for 'Early Vote for Begich',C90012956,F57,,,Washington,Field Works,Field Works,DC,PO Box 9897,,200168897,/race_id/982/,AK (Sen.),FALSE,S,VN7C19WX4D2,,,,
,S4IA00129,"American International Group, Inc.",S,R,IA,/candidate/2014/ernst-joni-k/S4IA00129/,Financials,/committee/2014/health-coalition-on-liability-and-access/C90015165/,,1004,G2014,,68,2014-10-17,,Development and placement of radio advertisement,C90015165,F57,,,Towson,"Mentz Media Services, Inc.","Mentz Media Services, Inc.",MD,"600 Fairmount Avenue, Ste. 306",,21286,/race_id/1004/,IA (Sen.),FALSE,S,F57.000001,,,,
,S8NC00239,Cognizant Technology Solutions,S,D,NC,/candidate/2014/hagan-kay-r/S8NC00239/,Information Technology,/committee/2014/planned-parenthood-votes/C00489799/,,1034,G2014,,68,2014-10-17,,Canvass - GOTV,C00489799,SE,, ,Washington,Community Outreach Group LLC,Community Outreach Group LLC,DC,1110 Vermont Ave N.W. #300,,20005,/race_id/1034/,NC (Sen.),FALSE,S,B537061,,,,
,S6LA00227,Intuit Inc.,S,D,LA,/candidate/2014/landrieu-mary-l/S6LA00227/,Information Technology,/committee/2014/americans-for-responsible-solutions-pac/C00540443/,,1016,G2014,,76,2014-10-17,,Radio advertising,C00540443,SE,, ,Washington,Waterfront Strategies,Waterfront Strategies,DC,3050 K St NW,Ste 100,200075161,/race_id/1016/,LA (Sen.),FALSE,S,D554015,,,,
,S8NC00239,Estee Lauder Cos.,S,D,NC,/candidate/2014/hagan-kay-r/S8NC00239/,Consumer Staples,/committee/2014/national-council-of-la-raza-action-fund-inc/C90015322/,,1034,G2014,,87,2014-10-17,,Mailing,C90015322,F57,,,Washington,"Solidarity Strategies, LLC","Solidarity Strategies, LLC",DC,PO Box 52092,,20091,/race_id/1034/,NC (Sen.),FALSE,S,F57.4109,,,,
,S4IA00129,PPL Corp.,S,R,IA,/candidate/2014/ernst-joni-k/S4IA00129/,Utilities,/committee/2014/us-chamber-of-commerce/C90013145/,,1004,G2014,,95,2014-10-17,,"Digital Advertisement Mitt Romney supports Joni Ernst in support of Joni Ernst, 10/17 - 11/4.",C90013145,F57,,,Alexandria,Revolution Agency,Revolution Agency,VA,1020 Princess Street,,22314,/race_id/1004/,IA (Sen.),FALSE,S,57537139,,,,
0,S4NH00120,United Continental Holdings,S,R,NH,/candidate/2014/brown-scott/S4NH00120/,Industrials,/committee/2014/us-chamber-of-commerce/C90013145/,,1040,G2014,,53,2014-10-17,,"Digital Advertisement Mitt Romney Endorses Scott Brown in support of Scott Brown, 10/17 - 11/4.",C90013145,F57,,,Alexandria,Revolution Agency,Revolution Agency,VA,1020 Princess Street,,22314,/race_id/1040/,NH (Sen.),FALSE,S,57537142,,,,
,S8OR00207,Paychex Inc.,S,D,OR,/candidate/2014/merkley-jeffrey-alan/S8OR00207/,Information Technology,/committee/2014/humane-society-legislative-fund/C90009358/,,1054,G2014,,91,2014-10-17,,"Production, printing, and postage for mailer",C90009358,F57,,,Riverside,Candidate Command,Candidate Command,MO,1831 NW Vivion,Ste. 101,641509405,/race_id/1054/,OR (Sen.),FALSE,S,A7FA320D969D84A45862,,,,
,S8CO00172,Boston Properties,S,D,CO,/candidate/2014/udall-mark-e/S8CO00172/,Real Estate,/committee/2014/national-wildlife-federation-action-fund/C90009994/,,992,G2014,,59,2014-10-17,,Direct Mail Services,C90009994,F57,,,Cheverly,Kelly Companies,Kelly Companies,MD,1701 Cabin Branch Dr.,,20785,/race_id/992/,CO (Sen.),FALSE,S,F57.4216,,,,
,S8AK00090,Fifth Third Bancorp,S,D,AK,/candidate/2014/begich-mark/S8AK00090/,Financials,/committee/2014/patriot-majority-usa/C90012956/,,982,G2014,,108,2014-10-17,,Telephone Calls for 'Early Vote for Begich',C90012956,F57,,,Springfield,"Landmark Strategies, Inc.","Landmark Strategies, Inc.",VA,6412 Brandon Ave,# 162,221502513,/race_id/982/,AK (Sen.),FALSE,S,VN7C19WX400,,,,
0,S4AR00103,Fortive Corp,S,R,AR,/candidate/2014/cotton-thomas/S4AR00103/,Industrials,/committee/2014/national-rifle-association-institute-for-legislative-action/C90013301/,,986,G2014,,37,2014-10-17,,Postage for mail piece,C90013301,F57,,,Gaithersburg,"Prolist, Inc.","Prolist, Inc.",MD,8341 Beechcraft Avenue,,20879,/race_id/986/,AR (Sen.),FALSE,S,F57.5620,,,,
6,H6MI04113,Quest Diagnostics,H,R,MI,/candidate/2014/upton-frederick-stephen/H6MI04113/,Health Care,/committee/2014/american-college-of-radiology-association-political-action-committee/C00343459/,,752,G2014,,13,2014-10-17,,Printed advertising for mailing,C00343459,SE,, ,Ponte Vedra Beach,Majority Strategies,Majority Strategies,FL,"135 Professional Drive, Suite 104",,32082,/race/2014/H/MI/06/,MI-06,FALSE,S,D162261,,,,
,S8AK00090,Apple Inc.,S,D,AK,/candidate/2014/begich-mark/S8AK00090/,Information Technology,/committee/2014/working-america/C90011156/,,982,G2014,,50,2014-10-16,,Internet advertising,C90011156,F57,,,Washington,"New Partners Consulting, Inc.","New Partners Consulting, Inc.",DC,1250 I St NW,Ste 200,200055994,/race_id/982/,AK (Sen.),FALSE,S,VN7CZ9WW4R8,,,,
0,S4IA00087,Microsoft Corp.,S,D,IA,/candidate/2014/braley-bruce-l/S4IA00087/,Information Technology,/committee/2014/working-america/C90011156/,,1004,G2014,,13,2014-10-16,,Internet advertising,C90011156,F57,,,Washington,"New Partners Consulting, Inc.","New Partners Consulting, Inc.",DC,1250 I St NW,Ste 200,200055994,/race_id/1004/,IA (Sen.),FALSE,S,VN7CZ9WW6W5,,,,
26,H8FL25015,Allstate Corp,H,D,FL,/candidate/2014/garcia-joe/H8FL25015/,Financials,/committee/2014/national-council-of-la-raza-action-fund-inc/C90015322/,,648,G2014,,57,2014-10-16,,Mailing,C90015322,F57,,,Washington,"Solidarity Strategies, LLC","Solidarity Strategies, LLC",DC,PO Box 52092,,20091,/race/2014/H/FL/26/,FL-26,FALSE,S,F57.4100,,,,
0,S4IA00087,International Paper,S,D,IA,/candidate/2014/braley-bruce-l/S4IA00087/,Materials,/committee/2014/humane-society-legislative-fund/C90009358/,,1004,G2014,,80,2014-10-16,,"Production, printing and postage of mailer",C90009358,F57,,,Encino,West Coast Public Affairs,West Coast Public Affairs,CA,16060 Ventura Blvd.,,914362761,/race_id/1004/,IA (Sen.),FALSE,S,A4EC2C0D702EC45E3B3B,,,,
,S4SD00049,Level 3 Communications,S,R,SD,/candidate/2014/rounds-marion-michael/S4SD00049/,Telecommunications Services,/committee/2014/national-rifle-association-institute-for-legislative-action/C90013301/,,1062,G2014,,9,2014-10-16,,Postage for mail piece,C90013301,F57,,,Gaithersburg,"Prolist, Inc.","Prolist, Inc.",MD,8341 Beechcraft Avenue,,20879,/race_id/1062/,SD (Sen.),FALSE,S,F57.5588,,,,
2,H4ME02200,AbbVie,H,D,ME,/candidate/2014/cain-emily-ann/H4ME02200/,Health Care,/committee/2014/league-of-conservation-voters-inc/C90005786/,,741,G2014,,111,2014-10-15,,Mailers,C90005786,F57,,,Washington,Moore Campaigns LLC,Moore Campaigns LLC,DC,615 Florida Avenue NW,#1,200011852,/race/2014/H/ME/02/,ME-02,FALSE,S,ADAAE131D8EFF4732AD2,,,,
,S8CO00172,U.S. Bancorp,S,D,CO,/candidate/2014/udall-mark-e/S8CO00172/,Financials,/committee/2014/league-of-conservation-voters-inc/C90005786/,,992,G2014,,63,2014-10-15,,Door Hangers,C90005786,F57,,,Alexandria,"Mack-Sumner Communications, LLC","Mack-Sumner Communications, LLC",VA,2001 N Beauregard St,Ste 420,223111750,/race_id/992/,CO (Sen.),FALSE,S,A543809A576E841C09EE,,,,
,S8CO00172,Valero Energy,S,D,CO,/candidate/2014/udall-mark-e/S8CO00172/,Energy,/committee/2014/national-council-of-la-raza-action-fund-inc/C90015322/,,992,G2014,,107,2014-10-15,,Mailing,C90015322,F57,,,Washington,"Solidarity Strategies, LLC","Solidarity Strategies, LLC",DC,PO Box 52092,,20091,/race_id/992/,CO (Sen.),FALSE,S,F57.4111,,,,
,S8CO00172,Vulcan Materials,S,D,CO,/candidate/2014/udall-mark-e/S8CO00172/,Materials,/committee/2014/americans-for-responsible-solutions-pac/C00540443/,,992,G2014,,29,2014-10-15,,Digital advertising,C00540443,SE,, ,Washington,Bully Pulpit Interactive LLC,Bully Pulpit Interactive LLC,DC,1140 Connecticut Ave NW,Ste 800,200364010,/race_id/992/,CO (Sen.),FALSE,S,D551463,,,,
,,Pfizer Inc.,S,,SD,,Health Care,/committee/2014/american-chemistry-council-inc/C90011578/,,,G2014,,43,2014-10-14,,TV and Online Ad,C90011578,F57,,,Alexandria,National Media Public Affairs,National Media Public Affairs,VA,815 Slaters Lane,,22314,,SD (Sen.),FALSE,S,F57.000001,,,,
52,H2CA52089,Pioneer Natural Resources,H,D,CA,/candidate/2014/peters-scott/H2CA52089/,Energy,/committee/2014/planned-parenthood-action-fund-of-the-pacific-southwest/C90011412/,,610,G2014,,80,2014-10-14,,Mailers,C90011412,F57,,,San Francisco,"AMS Communications, Inc.","AMS Communications, Inc.",CA,"500 Sansome Street, Suite 404",,94111,/race/2014/H/CA/52/,CA-52,FALSE,S,EDTEALC173,,,,
3,H4IA03115,Alexion Pharmaceuticals,H,R,IA,/candidate/2014/young-david/H4IA03115/,Health Care,/committee/2014/national-rifle-association-institute-for-legislative-action/C90013301/,,676,G2014,,25,2014-10-14,,Internet advertising,C90013301,F57,,,Alexandria,Starboard Stragegic,Starboard Stragegic,VA,817 Slaters Lane,,22314,/race/2014/H/IA/03/,IA-03,FALSE,S,F57.5574,,,,
8,H4MN08083,AFLAC Inc,H,R,MN,/candidate/2014/mills-stewart/H4MN08083/,Financials,/committee/2014/national-rifle-association-institute-for-legislative-action/C90013301/,,763,G2014,,68,2014-10-14,,Internet advertising,C90013301,F57,,,Alexandria,Starboard Stragegic,Starboard Stragegic,VA,817 Slaters Lane,,22314,/race/2014/H/MN/08/,MN-08,FALSE,S,F57.5547,,,,
3,H4IA03115,Synchrony Financial,H,R,IA,/candidate/2014/young-david/H4IA03115/,Financials,/committee/2014/national-rifle-association-institute-for-legislative-action/C90013301/,,676,G2014,,32,2014-10-14,,TV Advertising,C90013301,F57,,,Alexandria,Starboard Stragegic,Starboard Stragegic,VA,817 Slaters Lane,,22314,/race/2014/H/IA/03/,IA-03,FALSE,S,F57.5525,,,,
,S6ME00159,Sempra Energy,S,R,ME,/candidate/2014/collins-susan-m/S6ME00159/,Utilities,/committee/2014/everytown-for-gun-safety-action-fund/C90015025/,,1023,G2014,,10,2014-10-14,,Production expenses for video,C90015025,F57,,,Washington,Fluent Inc.,Fluent Inc.,DC,2480 16th Street NW,#617,20009,/race_id/1023/,ME (Sen.),FALSE,S,F57.4179,,,,
,S4NC00162,Progressive Corp.,S,R,NC,/candidate/2014/tillis-thom-r/S4NC00162/,Financials,/committee/2014/us-chamber-of-commerce/C90013145/,,1034,G2014,,5,2014-10-14,,"TV and Digital Advertisement Rand Paul supports Thom Tillis supporting Thom Tillis, 10/15 - 10/24.",C90013145,F57,,,Alexandria,Revolution Agency,Revolution Agency,VA,1020 Princess Street,,22314,/race_id/1034/,NC (Sen.),FALSE,S,57536765,,,,
,S4MI00355,General Growth Properties Inc.,S,D,MI,/candidate/2014/peters-gary/S4MI00355/,Real Estate,/committee/2014/humane-society-legislative-fund/C90009358/,,1025,G2014,,7,2014-10-14,,Printing and Postage Production,C90009358,F57,,,Encino,West Coast Public Affairs,West Coast Public Affairs,CA,16060 Ventura Blvd.,,914362761,/race_id/1025/,MI (Sen.),FALSE,S,AB7E27B2FC94948B8AC6,,,,
2,H4AR02141,Royal Caribbean Cruises Ltd,H,R,AR,/candidate/2014/hill-james-french/H4AR02141/,Consumer Discretionary,/committee/2014/national-rifle-association-institute-for-legislative-action/C90013301/,,550,G2014,,31,2014-10-14,,Internet advertising,C90013301,F57,,,Alexandria,Starboard Stragegic,Starboard Stragegic,VA,817 Slaters Lane,,22314,/race/2014/H/AR/02/,AR-02,FALSE,S,F57.5556,,,,
,S6ME00159,Edwards Lifesciences,S,R,ME,/candidate/2014/collins-susan-m/S6ME00159/,Health Care,/committee/2014/everytown-for-gun-safety-action-fund/C90015025/,,1023,G2014,,110,2014-10-14,,Digital ad buy,C90015025,F57,,,Washington,Chong + Koster,Chong + Koster,DC,1244 19th Street NW,,20036,/race_id/1023/,ME (Sen.),FALSE,S,F57.4177,,,,
1,H4NJ01084,Carmax Inc,H,D,NJ,/candidate/2014/norcross-donald-w/H4NJ01084/,Consumer Discretionary,/committee/2014/house-majority-pac/C00495028/,,797,G2014,,20,2014-10-14,,Direct Mail,C00495028,SE,, ,Mansfield Center,"Mission Control, Inc.","Mission Control, Inc.",CT,114 Mansfield Hollow Rd,# A,62501316,/race/2014/H/NJ/01/,NJ-01,FALSE,S,VN7GD9WS189,,,,
8,H4FL08085,Alaska Air Group Inc,H,D,FL,/candidate/2014/rothblatt-gabriel/H4FL08085/,Industrials,/committee/2014/space-pac/C00560771/,,655,G2014,,36,2014-10-14,,Mailing services for brochure mailouts,C00560771,SE,, ,Melbourne,Address N Mail Inc,Address N Mail Inc,FL,404 E. New Haven Ave.,,32901,/race/2014/H/FL/08/,FL-08,FALSE,S,SE.4883,,,,
0,S4CO00395,Molson Coors Brewing Company,S,R,CO,/candidate/2014/gardner-cory/S4CO00395/,Consumer Staples,/committee/2014/national-rifle-association-institute-for-legislative-action/C90013301/,,992,G2014,,20,2014-10-13,,Postage for postcards,C90013301,F57,,,Gaithersburg,"Prolist, Inc.","Prolist, Inc.",MD,8341 Beechcraft Avenue,,20879,/race_id/992/,CO (Sen.),FALSE,S,F57.5501,,,,
,S4NC00162,Rockwell Automation Inc.,S,R,NC,/candidate/2014/tillis-thom-r/S4NC00162/,Industrials,/committee/2014/national-rifle-association-institute-for-legislative-action/C90013301/,,1034,G2014,,96,2014-10-13,,Production of postcards,C90013301,F57,,,Gaithersburg,"Prolist, Inc.","Prolist, Inc.",MD,8341 Beechcraft Avenue,,20879,/race_id/1034/,NC (Sen.),FALSE,S,F57.5508,,,,
,S4NC00162,Omnicom Group,S,R,NC,/candidate/2014/tillis-thom-r/S4NC00162/,Consumer Discretionary,/committee/2014/national-rifle-association-institute-for-legislative-action/C90013301/,,1034,G2014,,4,2014-10-13,,Postage for postcards,C90013301,F57,,,Gaithersburg,"Prolist, Inc.","Prolist, Inc.",MD,8341 Beechcraft Avenue,,20879,/race_id/1034/,NC (Sen.),FALSE,S,F57.5507,,,,
0,S4CO00395,Dollar General,S,R,CO,/candidate/2014/gardner-cory/S4CO00395/,Consumer Discretionary,/committee/2014/national-rifle-association-institute-for-legislative-action/C90013301/,,992,G2014,,43,2014-10-13,,Production of postcards,C90013301,F57,,,Gaithersburg,"Prolist, Inc.","Prolist, Inc.",MD,8341 Beechcraft Avenue,,20879,/race_id/992/,CO (Sen.),FALSE,S,F57.5502,,,,
,S4NC00162,Concho Resources,S,R,NC,/candidate/2014/tillis-thom-r/S4NC00162/,Energy,/committee/2014/national-rifle-association-institute-for-legislative-action/C90013301/,,1034,G2014,,36,2014-10-13,,Phone calls,C90013301,F57,,,Arlington,"Connection Strategy, LLC","Connection Strategy, LLC",VA,PO Box 2192,,22202,/race_id/1034/,NC (Sen.),FALSE,S,F57.5497,,,,
,S8CO00172,LyondellBasell,S,D,CO,/candidate/2014/udall-mark-e/S8CO00172/,Materials,/committee/2014/planned-parenthood-votes/C00489799/,,992,G2014,,53,2014-10-11,,Printing of canvass literature,C00489799,SE,, ,Washington,The Strategy Group,The Strategy Group,DC,1606 20th Street NW Floor 3,,20009,/race_id/992/,CO (Sen.),FALSE,S,B535996,,,,
,S8AK00090,Southwest Airlines,S,D,AK,/candidate/2014/begich-mark/S8AK00090/,Industrials,/committee/2014/planned-parenthood-votes/C00489799/,,982,G2014,,95,2014-10-11,,Payment for independent expenditure originally reported on Pre-General Report. See Schedule D,C00489799,SE,, ,Washington,Community Outreach Group LLC,Community Outreach Group LLC,DC,1110 Vermont Ave N.W. #300,,20005,/race_id/982/,AK (Sen.),FALSE,S,B535994,,,,
